GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US60526,60526,ZCTA5 60526,13602,73
8600000US60527,60527,ZCTA5 60527,28031,816
8600000US60530,60530,ZCTA5 60530,777,215
8600000US60531,60531,ZCTA5 60531,1870,226
8600000US60532,60532,ZCTA5 60532,26695,439
8600000US60534,60534,ZCTA5 60534,10620,115
8600000US60536,60536,ZCTA5 60536,93,38
8600000US60537,60537,ZCTA5 60537,766,208
8600000US60538,60538,ZCTA5 60538,26430,775
8600000US60539,60539,ZCTA5 60539,169,184
8600000US60540,60540,ZCTA5 60540,43361,1154
8600000US60541,60541,ZCTA5 60541,3024,253
8600000US60542,60542,ZCTA5 60542,16416,346
8600000US60543,60543,ZCTA5 60543,36003,718
8600000US60544,60544,ZCTA5 60544,25335,644
8600000US60545,60545,ZCTA5 60545,13054,374
8600000US60546,60546,ZCTA5 60546,15824,311
8600000US60548,60548,ZCTA5 60548,12855,505
8600000US60549,60549,ZCTA5 60549,928,664
8600000US60550,60550,ZCTA5 60550,1397,224
8600000US60551,60551,ZCTA5 60551,4669,310
8600000US60552,60552,ZCTA5 60552,4013,462
8600000US60553,60553,ZCTA5 60553,882,133
8600000US60554,60554,ZCTA5 60554,11796,168
8600000US60555,60555,ZCTA5 60555,13465,284
8600000US60556,60556,ZCTA5 60556,1938,253
8600000US60557,60557,ZCTA5 60557,0,11
8600000US60558,60558,ZCTA5 60558,12853,144
8600000US60559,60559,ZCTA5 60559,24567,424
8600000US60560,60560,ZCTA5 60560,22677,693
8600000US60561,60561,ZCTA5 60561,23197,448
8600000US60563,60563,ZCTA5 60563,36236,1061
8600000US60564,60564,ZCTA5 60564,41217,742
8600000US60565,60565,ZCTA5 60565,40434,843
8600000US60585,60585,ZCTA5 60585,22081,654
8600000US60586,60586,ZCTA5 60586,46677,1126
8600000US60601,60601,ZCTA5 60601,9791,877
8600000US60602,60602,ZCTA5 60602,1322,395
8600000US60603,60603,ZCTA5 60603,623,199
8600000US60604,60604,ZCTA5 60604,428,124
8600000US60605,60605,ZCTA5 60605,22887,1480
8600000US60606,60606,ZCTA5 60606,2399,340
8600000US60607,60607,ZCTA5 60607,24277,1166
8600000US60608,60608,ZCTA5 60608,80313,2378
8600000US60609,60609,ZCTA5 60609,63208,2056
8600000US60610,60610,ZCTA5 60610,37898,1260
8600000US60611,60611,ZCTA5 60611,29026,995
8600000US60612,60612,ZCTA5 60612,35584,1536
8600000US60613,60613,ZCTA5 60613,49201,1453
8600000US60614,60614,ZCTA5 60614,67203,1989
8600000US60615,60615,ZCTA5 60615,41462,1509
8600000US60616,60616,ZCTA5 60616,48994,1811
8600000US60617,60617,ZCTA5 60617,84882,2559
8600000US60618,60618,ZCTA5 60618,97389,2440
8600000US60619,60619,ZCTA5 60619,66254,1705
8600000US60620,60620,ZCTA5 60620,74245,2282
8600000US60621,60621,ZCTA5 60621,34418,1725
8600000US60622,60622,ZCTA5 60622,54676,1703
8600000US60623,60623,ZCTA5 60623,85203,2466
8600000US60624,60624,ZCTA5 60624,39398,1887
8600000US60625,60625,ZCTA5 60625,78685,2054
8600000US60626,60626,ZCTA5 60626,52007,1931
8600000US60628,60628,ZCTA5 60628,74001,2376
8600000US60629,60629,ZCTA5 60629,111893,3295
8600000US60630,60630,ZCTA5 60630,56909,1795
8600000US60631,60631,ZCTA5 60631,29126,1072
8600000US60632,60632,ZCTA5 60632,90911,2238
8600000US60633,60633,ZCTA5 60633,13757,935
8600000US60634,60634,ZCTA5 60634,73251,1662
8600000US60636,60636,ZCTA5 60636,40068,1564
8600000US60637,60637,ZCTA5 60637,47110,1681
8600000US60638,60638,ZCTA5 60638,54733,1321
8600000US60639,60639,ZCTA5 60639,90763,2592
8600000US60640,60640,ZCTA5 60640,65198,2036
8600000US60641,60641,ZCTA5 60641,71294,2202
8600000US60642,60642,ZCTA5 60642,18743,1014
8600000US60643,60643,ZCTA5 60643,49842,1471
8600000US60644,60644,ZCTA5 60644,47133,1949
8600000US60645,60645,ZCTA5 60645,45977,1849
8600000US60646,60646,ZCTA5 60646,27745,1358
8600000US60647,60647,ZCTA5 60647,87237,2113
8600000US60649,60649,ZCTA5 60649,44516,1856
8600000US60651,60651,ZCTA5 60651,63645,2426
8600000US60652,60652,ZCTA5 60652,42616,1644
8600000US60653,60653,ZCTA5 60653,31374,1271
8600000US60654,60654,ZCTA5 60654,14607,733
8600000US60655,60655,ZCTA5 60655,28179,1054
8600000US60656,60656,ZCTA5 60656,27455,1397
8600000US60657,60657,ZCTA5 60657,68280,1617
8600000US60659,60659,ZCTA5 60659,40153,2256
8600000US60660,60660,ZCTA5 60660,41774,1454
8600000US60661,60661,ZCTA5 60661,7238,566
8600000US60706,60706,ZCTA5 60706,23148,361
8600000US60707,60707,ZCTA5 60707,42400,1064
8600000US60712,60712,ZCTA5 60712,12538,57
8600000US60714,60714,ZCTA5 60714,29903,228
8600000US60803,60803,ZCTA5 60803,22842,386
8600000US60804,60804,ZCTA5 60804,83924,77
8600000US60805,60805,ZCTA5 60805,19852,26
8600000US60827,60827,ZCTA5 60827,28355,707
8600000US60901,60901,ZCTA5 60901,37050,495
8600000US60910,60910,ZCTA5 60910,381,90
8600000US60911,60911,ZCTA5 60911,1604,211
8600000US60912,60912,ZCTA5 60912,794,131
8600000US60913,60913,ZCTA5 60913,1357,262
8600000US60914,60914,ZCTA5 60914,28727,553
8600000US60915,60915,ZCTA5 60915,10681,464
8600000US60917,60917,ZCTA5 60917,717,168
8600000US60918,60918,ZCTA5 60918,770,148
8600000US60919,60919,ZCTA5 60919,532,104
8600000US60920,60920,ZCTA5 60920,133,40
8600000US60921,60921,ZCTA5 60921,1549,228
8600000US60922,60922,ZCTA5 60922,2529,271
8600000US60924,60924,ZCTA5 60924,1791,202
8600000US60926,60926,ZCTA5 60926,46,35
8600000US60927,60927,ZCTA5 60927,2402,203
8600000US60928,60928,ZCTA5 60928,667,118
8600000US60929,60929,ZCTA5 60929,731,167
8600000US60930,60930,ZCTA5 60930,817,164
8600000US60931,60931,ZCTA5 60931,560,119
8600000US60932,60932,ZCTA5 60932,0,11
8600000US60933,60933,ZCTA5 60933,277,81
8600000US60934,60934,ZCTA5 60934,257,83
8600000US60935,60935,ZCTA5 60935,1154,225
8600000US60936,60936,ZCTA5 60936,4110,45
8600000US60938,60938,ZCTA5 60938,2212,228
8600000US60940,60940,ZCTA5 60940,3457,153
8600000US60941,60941,ZCTA5 60941,2121,248
8600000US60942,60942,ZCTA5 60942,6091,88
8600000US60945,60945,ZCTA5 60945,191,73
8600000US60946,60946,ZCTA5 60946,365,84
8600000US60948,60948,ZCTA5 60948,1713,255
8600000US60949,60949,ZCTA5 60949,591,129
8600000US60950,60950,ZCTA5 60950,11947,238
8600000US60951,60951,ZCTA5 60951,857,197
8600000US60952,60952,ZCTA5 60952,753,137
8600000US60953,60953,ZCTA5 60953,2492,258
8600000US60954,60954,ZCTA5 60954,6299,173
8600000US60955,60955,ZCTA5 60955,1736,201
8600000US60957,60957,ZCTA5 60957,5556,95
8600000US60958,60958,ZCTA5 60958,2153,224
8600000US60959,60959,ZCTA5 60959,978,163
8600000US60960,60960,ZCTA5 60960,1048,183
8600000US60961,60961,ZCTA5 60961,779,222
8600000US60962,60962,ZCTA5 60962,670,159
8600000US60963,60963,ZCTA5 60963,1718,222
8600000US60964,60964,ZCTA5 60964,5166,317
8600000US60966,60966,ZCTA5 60966,1354,214
8600000US60968,60968,ZCTA5 60968,337,107
8600000US60969,60969,ZCTA5 60969,50,40
8600000US60970,60970,ZCTA5 60970,7257,180
8600000US60973,60973,ZCTA5 60973,442,142
8600000US60974,60974,ZCTA5 60974,280,98
8600000US61001,61001,ZCTA5 61001,1275,199
8600000US61006,61006,ZCTA5 61006,2011,306
8600000US61007,61007,ZCTA5 61007,520,132
8600000US61008,61008,ZCTA5 61008,34364,743
8600000US61010,61010,ZCTA5 61010,8335,497
8600000US61011,61011,ZCTA5 61011,2272,488
8600000US61012,61012,ZCTA5 61012,2409,281
8600000US61013,61013,ZCTA5 61013,624,129
8600000US61014,61014,ZCTA5 61014,1215,300
8600000US61015,61015,ZCTA5 61015,707,169
8600000US61016,61016,ZCTA5 61016,5077,493
8600000US61018,61018,ZCTA5 61018,1293,233
8600000US61019,61019,ZCTA5 61019,3448,370
8600000US61020,61020,ZCTA5 61020,3280,172
8600000US61021,61021,ZCTA5 61021,23706,402
8600000US61024,61024,ZCTA5 61024,2625,259
8600000US61025,61025,ZCTA5 61025,4823,221
8600000US61027,61027,ZCTA5 61027,0,11
8600000US61028,61028,ZCTA5 61028,1990,284
8600000US61030,61030,ZCTA5 61030,2375,253
8600000US61031,61031,ZCTA5 61031,1635,218
8600000US61032,61032,ZCTA5 61032,31482,443
8600000US61036,61036,ZCTA5 61036,6626,311
8600000US61037,61037,ZCTA5 61037,249,257
8600000US61038,61038,ZCTA5 61038,1361,355
8600000US61039,61039,ZCTA5 61039,1043,191
8600000US61041,61041,ZCTA5 61041,1376,370
8600000US61042,61042,ZCTA5 61042,466,115
8600000US61043,61043,ZCTA5 61043,61,37
8600000US61044,61044,ZCTA5 61044,129,58
8600000US61046,61046,ZCTA5 61046,2648,261
8600000US61047,61047,ZCTA5 61047,1529,239
8600000US61048,61048,ZCTA5 61048,4237,257
8600000US61049,61049,ZCTA5 61049,591,97
8600000US61050,61050,ZCTA5 61050,308,136
8600000US61051,61051,ZCTA5 61051,1664,169
8600000US61052,61052,ZCTA5 61052,1018,209
8600000US61053,61053,ZCTA5 61053,3199,240
8600000US61054,61054,ZCTA5 61054,3967,70
8600000US61057,61057,ZCTA5 61057,99,60
8600000US61059,61059,ZCTA5 61059,149,95
8600000US61060,61060,ZCTA5 61060,1470,182
8600000US61061,61061,ZCTA5 61061,6721,286
8600000US61062,61062,ZCTA5 61062,1971,202
8600000US61063,61063,ZCTA5 61063,4095,431
8600000US61064,61064,ZCTA5 61064,3727,253
8600000US61065,61065,ZCTA5 61065,11086,643
8600000US61067,61067,ZCTA5 61067,821,222
8600000US61068,61068,ZCTA5 61068,15032,241
8600000US61070,61070,ZCTA5 61070,1080,239
8600000US61071,61071,ZCTA5 61071,14393,137
8600000US61072,61072,ZCTA5 61072,11534,714
8600000US61073,61073,ZCTA5 61073,19820,598
8600000US61074,61074,ZCTA5 61074,4202,148
8600000US61075,61075,ZCTA5 61075,1046,183
8600000US61077,61077,ZCTA5 61077,64,51
8600000US61078,61078,ZCTA5 61078,1443,184
8600000US61079,61079,ZCTA5 61079,88,52
8600000US61080,61080,ZCTA5 61080,10805,655
8600000US61081,61081,ZCTA5 61081,21477,300
8600000US61084,61084,ZCTA5 61084,2792,268
8600000US61085,61085,ZCTA5 61085,3371,262
8600000US61087,61087,ZCTA5 61087,1652,240
8600000US61088,61088,ZCTA5 61088,6409,452
8600000US61089,61089,ZCTA5 61089,794,162
8600000US61091,61091,ZCTA5 61091,103,107
8600000US61101,61101,ZCTA5 61101,22912,1111
8600000US61102,61102,ZCTA5 61102,19712,940
8600000US61103,61103,ZCTA5 61103,24392,966
8600000US61104,61104,ZCTA5 61104,17936,902
8600000US61107,61107,ZCTA5 61107,31072,987
8600000US61108,61108,ZCTA5 61108,29485,1018
8600000US61109,61109,ZCTA5 61109,28475,734
8600000US61111,61111,ZCTA5 61111,23771,371
8600000US61112,61112,ZCTA5 61112,82,47
8600000US61114,61114,ZCTA5 61114,14510,694
8600000US61115,61115,ZCTA5 61115,23085,48
8600000US61201,61201,ZCTA5 61201,38943,341
8600000US61230,61230,ZCTA5 61230,1356,206
8600000US61231,61231,ZCTA5 61231,5328,214
8600000US61232,61232,ZCTA5 61232,1479,278
8600000US61234,61234,ZCTA5 61234,1283,164
8600000US61235,61235,ZCTA5 61235,1474,211
8600000US61236,61236,ZCTA5 61236,105,72
8600000US61238,61238,ZCTA5 61238,3369,203
8600000US61239,61239,ZCTA5 61239,1242,238
8600000US61240,61240,ZCTA5 61240,6112,287
8600000US61241,61241,ZCTA5 61241,6714,304
8600000US61242,61242,ZCTA5 61242,1092,189
8600000US61243,61243,ZCTA5 61243,319,160
8600000US61244,61244,ZCTA5 61244,24251,433
8600000US61250,61250,ZCTA5 61250,2583,263
8600000US61251,61251,ZCTA5 61251,360,139
8600000US61252,61252,ZCTA5 61252,5363,218
8600000US61254,61254,ZCTA5 61254,11284,277
8600000US61256,61256,ZCTA5 61256,2099,275
8600000US61257,61257,ZCTA5 61257,1051,169
8600000US61258,61258,ZCTA5 61258,307,110
8600000US61259,61259,ZCTA5 61259,879,166
8600000US61260,61260,ZCTA5 61260,1001,226
8600000US61261,61261,ZCTA5 61261,1010,186
8600000US61262,61262,ZCTA5 61262,1411,247
8600000US61263,61263,ZCTA5 61263,570,142
8600000US61264,61264,ZCTA5 61264,10516,333
8600000US61265,61265,ZCTA5 61265,44921,293
8600000US61270,61270,ZCTA5 61270,7089,310
8600000US61272,61272,ZCTA5 61272,1400,244
8600000US61273,61273,ZCTA5 61273,3405,241
8600000US61274,61274,ZCTA5 61274,400,110
8600000US61275,61275,ZCTA5 61275,4506,297
8600000US61276,61276,ZCTA5 61276,106,39
8600000US61277,61277,ZCTA5 61277,3074,151
8600000US61278,61278,ZCTA5 61278,309,151
8600000US61279,61279,ZCTA5 61279,1124,220
8600000US61281,61281,ZCTA5 61281,2627,263
8600000US61282,61282,ZCTA5 61282,7719,166
8600000US61283,61283,ZCTA5 61283,1980,409
8600000US61284,61284,ZCTA5 61284,2354,385
8600000US61285,61285,ZCTA5 61285,1698,191
8600000US61301,61301,ZCTA5 61301,10684,261
8600000US61310,61310,ZCTA5 61310,4111,239
8600000US61311,61311,ZCTA5 61311,132,76
8600000US61312,61312,ZCTA5 61312,524,103
8600000US61313,61313,ZCTA5 61313,200,89
8600000US61314,61314,ZCTA5 61314,854,162
8600000US61315,61315,ZCTA5 61315,301,71
8600000US61316,61316,ZCTA5 61316,249,88
8600000US61317,61317,ZCTA5 61317,348,91
8600000US61318,61318,ZCTA5 61318,633,115
8600000US61319,61319,ZCTA5 61319,1131,214
8600000US61320,61320,ZCTA5 61320,727,93
8600000US61321,61321,ZCTA5 61321,281,103
8600000US61322,61322,ZCTA5 61322,1716,178
8600000US61323,61323,ZCTA5 61323,95,52
8600000US61324,61324,ZCTA5 61324,52,40
8600000US61325,61325,ZCTA5 61325,1029,168
