GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
8600000US60609,60609,ZCTA5 60609,60941,1869,18696,1421,10522,1136,31723,1399,54097,1794,15942,1352,8887,968,29268,1355,5905,755,2254,446,1540,402,2111,474,264,151,163,125,14,18,87,92,511,182,251,149,71,62,189,78,164,70,86,45,10,17,68,52
8600000US60610,60610,ZCTA5 60610,36626,1274,5843,702,2002,510,28781,1052,27656,1251,4195,575,1706,451,21755,1093,5332,695,990,347,117,78,4225,663,864,281,149,120,12,20,703,242,2206,609,368,175,167,181,1671,548,568,332,141,137,0,23,427,305
8600000US60611,60611,ZCTA5 60611,30799,1174,2482,371,1102,321,27215,1209,23137,1198,1434,308,677,210,21026,1178,3611,497,406,146,42,40,3163,478,463,190,66,49,71,84,326,154,2566,614,213,113,241,152,2112,612,1022,436,363,218,71,93,588,332
8600000US60612,60612,ZCTA5 60612,33622,1352,11587,986,4044,567,17991,1045,26896,1347,8753,832,3291,506,14852,1035,5273,610,2143,447,600,208,2530,367,490,193,246,167,37,48,207,93,609,137,190,88,93,72,326,100,354,181,255,173,23,23,76,50
8600000US60613,60613,ZCTA5 60613,48626,1557,5297,656,2381,418,40948,1551,36641,1616,3247,528,1693,418,31701,1527,8603,884,1319,359,390,153,6894,785,886,207,166,61,94,82,626,178,1783,334,489,221,90,65,1204,241,713,333,76,81,114,104,523,299
8600000US60614,60614,ZCTA5 60614,65375,1298,6777,627,2347,427,56251,1361,47866,1223,3829,564,1764,383,42273,1233,11270,774,1905,392,403,181,8962,741,1565,376,332,195,28,25,1205,306,3832,407,520,138,152,61,3160,378,842,271,191,100,0,26,651,253
8600000US60615,60615,ZCTA5 60615,39176,1213,9977,867,3256,575,25943,1247,29523,1230,6206,678,2246,473,21071,1247,6358,682,2224,456,752,269,3382,505,290,163,165,146,5,7,120,67,2071,331,937,200,177,102,957,229,934,340,445,152,76,53,413,217
8600000US60616,60616,ZCTA5 60616,49315,1694,12789,1261,6081,907,30445,1767,40873,1796,9831,1031,5244,836,25798,1683,5789,890,2073,554,532,278,3184,700,477,190,116,87,7,10,354,176,1280,337,217,118,171,141,892,273,896,327,552,271,127,129,217,126
8600000US60617,60617,ZCTA5 60617,78842,2384,19328,1903,12676,1565,46838,2104,69725,2126,15993,1806,11093,1429,42639,1930,8200,1196,3004,752,1483,460,3713,765,412,233,161,117,6,10,245,152,301,113,72,68,43,30,186,90,204,109,98,78,51,63,55,40
8600000US60618,60618,ZCTA5 60618,93493,2075,11778,1248,10837,1193,70878,1982,81175,2154,9654,1142,9557,1216,61964,2095,9995,984,1762,546,1170,497,7063,741,369,113,16,20,14,10,339,114,1336,251,167,66,49,38,1120,233,618,246,179,151,47,50,392,187
8600000US60619,60619,ZCTA5 60619,61752,1895,18386,1698,6389,960,36977,1719,53976,2001,15208,1531,5092,903,33676,1619,6536,856,2629,610,1141,369,2766,590,164,113,82,47,66,100,16,24,794,282,340,238,80,96,374,136,282,192,127,136,10,15,145,119
8600000US60620,60620,ZCTA5 60620,67967,2061,18373,1344,9110,1107,40484,1847,59726,2091,14672,1187,8215,1061,36839,1735,7601,981,3411,830,884,389,3306,589,242,131,159,102,11,17,72,69,360,148,119,89,0,26,241,108,38,36,12,25,0,26,26,26
8600000US60621,60621,ZCTA5 60621,30472,1710,13673,1374,5372,1094,11427,1106,24544,1279,10330,1064,4070,723,10144,1032,5566,993,3111,637,1262,612,1193,411,58,47,20,30,17,26,21,31,278,233,195,207,14,22,69,48,26,23,17,19,9,13,0,23
8600000US60622,60622,ZCTA5 60622,53050,1297,8101,982,3640,705,41309,1405,40839,1360,6095,802,2887,687,31857,1402,9506,935,1501,422,556,187,7449,749,717,202,161,81,34,33,522,171,1781,345,279,130,156,94,1346,224,207,121,65,67,7,11,135,67
8600000US60623,60623,ZCTA5 60623,86305,2323,32124,2298,15820,1613,38361,1833,78137,2468,28321,2144,14309,1673,35507,1773,7208,1058,3313,788,1441,407,2454,529,382,241,117,96,8,12,257,222,421,187,262,160,47,46,112,62,157,92,111,81,15,22,31,31
8600000US60624,60624,ZCTA5 60624,36963,1493,16577,1304,6152,1166,14234,1155,30304,1353,12748,1035,4951,1064,12605,1066,6183,1020,3614,861,1045,425,1524,355,199,195,24,35,133,194,42,33,252,101,166,92,23,24,63,33,25,32,25,32,0,23,0,23
8600000US60625,60625,ZCTA5 60625,75313,2043,12929,1423,6977,1105,55407,2265,61870,2079,9871,1269,5798,1046,46201,2235,10651,1413,2268,570,858,339,7525,1120,513,177,133,107,20,33,360,135,1311,385,166,94,188,137,957,267,968,329,491,252,113,102,364,205
8600000US60626,60626,ZCTA5 60626,46204,1677,11895,1418,6068,933,28241,1390,37880,1674,9206,1374,5144,930,23530,1375,5698,647,1703,362,665,249,3330,514,640,207,347,144,56,50,237,124,1168,327,303,170,104,79,761,235,818,451,336,264,99,81,383,356
8600000US60628,60628,ZCTA5 60628,66878,1919,20867,1811,7548,1031,38463,1840,58101,1852,16262,1461,6548,921,35291,1808,8061,1189,4314,945,967,435,2780,553,51,50,11,15,0,26,40,46,604,236,263,165,33,31,308,162,61,43,17,20,0,26,44,34
8600000US60629,60629,ZCTA5 60629,112954,2940,25210,2179,18792,2049,68952,2810,99623,2676,20279,2046,16659,1980,62685,2678,11903,1349,4381,846,1857,583,5665,972,246,147,71,111,0,26,175,94,594,237,287,214,43,52,264,126,588,398,192,261,233,276,163,126
8600000US60630,60630,ZCTA5 60630,56577,1714,5838,1133,4534,813,46205,1718,51185,1810,5119,1069,3999,722,42067,1768,4669,765,491,227,482,279,3696,696,331,173,97,85,0,26,234,146,291,107,80,55,38,36,173,81,101,84,51,74,15,21,35,28
8600000US60631,60631,ZCTA5 60631,27595,870,1280,284,1151,329,25164,916,25169,950,1021,274,996,281,23152,949,1771,422,168,118,154,173,1449,350,270,137,37,40,0,20,233,133,286,141,36,34,1,2,249,139,99,68,18,28,0,20,81,66
8600000US60632,60632,ZCTA5 60632,89580,2441,20185,1946,15867,1636,53528,2368,82161,2272,17284,1711,14686,1530,50191,2266,6408,884,2404,808,1049,436,2955,633,175,87,59,50,33,36,83,56,534,252,383,236,32,50,119,91,302,126,55,55,67,74,180,101
8600000US60633,60633,ZCTA5 60633,12278,926,2239,510,1512,443,8527,1068,10968,946,1612,450,1446,444,7910,1064,1139,346,577,290,48,35,514,145,45,42,0,17,0,17,45,42,108,98,50,83,0,17,58,53,18,28,0,17,18,28,0,17
8600000US60634,60634,ZCTA5 60634,72198,1780,8214,1113,6810,1133,57174,1695,67177,1776,7332,1061,6388,1092,53457,1534,3737,663,612,251,187,97,2938,591,209,95,23,26,6,9,180,98,723,280,79,65,194,194,450,194,352,208,168,138,35,56,149,115
8600000US60636,60636,ZCTA5 60636,35076,1592,12384,1201,5377,691,17315,1075,31005,1412,10418,1085,4693,608,15894,1017,3628,614,1881,450,521,211,1226,343,69,46,24,25,35,35,10,17,348,200,53,44,128,146,167,137,26,19,8,12,0,23,18,14
8600000US60637,60637,ZCTA5 60637,45176,1350,17891,1602,5136,717,22149,1212,37217,1373,14378,1476,3918,562,18921,1222,6478,669,2972,488,998,321,2508,467,204,100,103,80,24,27,77,51,819,246,304,131,69,60,446,179,458,235,134,55,127,194,197,88
8600000US60638,60638,ZCTA5 60638,57059,1223,4840,765,4316,780,47903,1378,51949,1450,4420,765,3815,733,43714,1525,4543,1019,346,249,463,235,3734,974,185,90,19,20,27,45,139,72,206,161,0,26,0,26,206,161,176,97,55,56,11,17,110,69
8600000US60639,60639,ZCTA5 60639,88203,1981,20704,1613,13923,1414,53576,2063,78042,1950,17034,1620,12182,1337,48826,2057,8913,1289,3046,835,1631,463,4236,739,311,290,190,275,44,48,77,59,490,231,280,195,24,25,186,131,447,220,154,107,42,45,251,179
8600000US60640,60640,ZCTA5 60640,64754,1478,14092,1260,5971,881,44691,1433,51164,1576,11211,1148,4706,745,35247,1321,9620,993,1773,410,932,385,6915,858,700,216,204,120,57,39,439,165,2613,469,552,176,245,123,1816,422,657,243,352,206,31,35,274,123
8600000US60641,60641,ZCTA5 60641,69318,2117,9364,1066,8960,1337,50994,2115,60662,2144,7807,971,8001,1250,44854,2149,7182,952,1253,312,720,313,5209,766,416,189,43,27,30,44,343,183,441,157,56,48,77,46,308,133,617,231,205,137,132,142,280,131
8600000US60642,60642,ZCTA5 60642,19130,891,2610,597,1102,304,15418,975,14378,1049,1942,588,904,283,11532,1007,3525,513,432,165,143,70,2950,496,275,165,138,156,0,17,137,81,812,323,58,36,8,12,746,312,140,80,40,36,47,66,53,39
8600000US60643,60643,ZCTA5 60643,49431,1565,7853,1001,3044,701,38534,1565,45578,1474,7012,964,2843,671,35723,1470,3438,720,803,287,166,109,2469,594,56,68,0,26,0,26,56,68,300,99,33,32,35,44,232,70,59,36,5,8,0,26,54,35
8600000US60644,60644,ZCTA5 60644,47927,2161,16700,1992,9147,1107,22080,1682,40073,2070,13181,1812,7947,1084,18945,1339,7315,1016,3348,800,1091,513,2876,584,355,214,170,149,62,63,123,139,113,71,1,4,26,41,86,58,71,74,0,23,21,34,50,66
8600000US60645,60645,ZCTA5 60645,45635,1548,10480,1548,5519,1276,29636,1483,39594,1729,8468,1455,4911,1171,26215,1465,4238,824,1148,466,569,482,2521,492,342,174,111,121,8,13,223,125,507,223,112,130,15,26,380,189,954,510,641,526,16,30,297,246
8600000US60646,60646,ZCTA5 60646,26957,957,1625,397,1965,648,23367,1019,25293,1040,1422,338,1892,636,21979,1059,1454,475,180,235,73,96,1201,388,22,21,2,4,0,20,20,21,158,101,21,34,0,20,137,94,30,36,0,20,0,20,30,36
8600000US60647,60647,ZCTA5 60647,86813,1936,16443,1360,9799,1029,60571,1706,71531,2021,13274,1212,8481,986,49776,1799,12047,1014,2457,474,956,272,8634,789,715,154,123,63,61,51,531,133,1867,278,390,113,213,92,1264,235,653,221,199,134,88,56,366,151
8600000US60649,60649,ZCTA5 60649,43736,1998,14998,1302,5099,813,23639,1470,34868,1700,10975,1158,3612,662,20281,1299,7693,1179,3343,734,1340,445,3010,798,317,193,164,183,76,68,77,83,750,303,425,229,71,67,254,160,108,103,91,100,0,23,17,29
8600000US60651,60651,ZCTA5 60651,60372,2109,17299,1573,9836,1276,33237,2008,52030,2043,14049,1392,8203,1114,29778,1844,7585,1261,2923,684,1610,601,3052,914,303,155,201,138,1,8,101,67,344,177,111,131,14,22,219,125,110,70,15,25,8,12,87,64
8600000US60652,60652,ZCTA5 60652,42329,1384,5235,1021,3330,655,33764,1544,38249,1490,4411,881,2950,593,30888,1567,3789,906,727,465,380,217,2682,867,126,91,44,48,0,23,82,80,76,62,32,41,0,23,44,47,89,51,21,23,0,23,68,44
8600000US60653,60653,ZCTA5 60653,30105,1265,10943,1151,3462,462,15700,1048,24558,1252,8778,1101,3018,456,12762,953,4605,612,1749,375,410,189,2446,464,268,165,159,152,21,24,88,59,554,241,159,86,13,20,382,207,120,82,98,85,0,23,22,25
8600000US60654,60654,ZCTA5 60654,17025,796,1558,385,815,325,14652,845,12566,925,1076,289,533,240,10957,941,2493,452,159,95,132,124,2202,436,488,285,102,82,13,20,373,246,1308,348,182,173,137,105,989,271,170,97,39,41,0,17,131,91
8600000US60655,60655,ZCTA5 60655,27627,687,931,297,799,275,25897,763,26241,703,828,303,659,228,24754,754,967,256,73,73,74,68,820,244,133,130,0,20,7,12,126,129,188,131,21,22,0,20,167,130,98,70,9,14,59,64,30,28
8600000US60656,60656,ZCTA5 60656,27573,993,2579,721,2463,642,22531,1071,24972,998,2411,708,2353,650,20208,997,2084,543,134,103,110,99,1840,514,78,64,0,20,0,20,78,64,202,122,11,20,0,20,191,123,237,162,23,28,0,20,214,155
8600000US60657,60657,ZCTA5 60657,68911,1299,6441,662,2356,395,60114,1325,49477,1454,3608,509,1634,332,44235,1404,12937,898,1587,313,411,136,10939,859,1527,318,210,99,81,68,1236,278,3966,470,767,206,133,61,3066,434,1004,271,269,152,97,90,638,223
8600000US60659,60659,ZCTA5 60659,37998,1788,7938,1409,4533,788,25527,1640,34927,1755,7252,1341,4123,775,23552,1549,2185,486,456,184,218,112,1511,447,56,45,0,23,13,20,43,40,335,206,39,40,69,105,227,134,495,223,191,143,110,105,194,79
8600000US60660,60660,ZCTA5 60660,38383,1318,7385,1009,4232,659,26766,1248,31834,1471,5753,984,3722,626,22359,1212,4454,599,960,258,355,180,3139,491,392,115,152,77,23,26,217,88,1077,240,336,127,47,33,694,204,626,198,184,115,85,100,357,135
8600000US60661,60661,ZCTA5 60661,9065,639,1259,412,153,109,7653,556,5689,511,586,279,53,49,5050,489,2303,455,471,273,43,53,1789,396,162,95,10,16,44,71,108,66,592,154,100,68,13,21,479,134,319,142,92,76,0,15,227,136
8600000US60706,60706,ZCTA5 60706,22944,381,2228,455,1780,438,18936,777,21024,476,2009,451,1587,401,17428,760,1619,478,199,148,177,193,1243,411,92,81,3,5,10,16,79,79,98,82,16,24,6,11,76,79,111,75,1,2,0,20,110,75
8600000US60707,60707,ZCTA5 60707,42945,993,5066,907,4701,986,33178,1449,39611,1159,4553,871,3971,930,31087,1479,2937,687,513,216,610,322,1814,513,40,42,0,23,29,40,11,17,226,163,0,23,91,139,135,88,131,113,0,23,0,23,131,113
8600000US60712,60712,ZCTA5 60712,12457,82,712,269,1031,506,10714,571,11670,231,676,260,1031,506,9963,574,649,191,19,22,0,17,630,193,31,35,0,17,0,17,31,35,48,38,7,12,0,17,41,36,59,47,10,18,0,17,49,44
8600000US60714,60714,ZCTA5 60714,28247,377,3054,681,2023,503,23170,948,26177,761,2423,513,1739,494,22015,1003,1413,415,435,248,185,154,793,271,77,48,7,8,0,20,70,47,214,151,13,20,0,20,201,150,366,292,176,200,99,91,91,80
8600000US60803,60803,ZCTA5 60803,22452,567,2599,702,2472,657,17381,911,20345,760,2013,634,2360,642,15972,943,1761,516,495,298,112,105,1154,335,167,120,69,81,0,20,98,90,155,81,14,22,0,20,141,73,24,29,8,14,0,20,16,25
8600000US60804,60804,ZCTA5 60804,82055,288,18022,1876,14591,1445,49442,2279,73980,1244,15425,1749,13271,1369,45284,2295,7205,1163,2389,685,1223,393,3593,821,340,145,100,68,75,78,165,88,384,197,82,85,0,26,302,166,146,85,26,23,22,34,98,75
8600000US60805,60805,ZCTA5 60805,19421,152,1277,358,822,320,17322,527,17618,457,922,288,707,284,15989,585,1254,344,133,99,36,46,1085,335,235,209,222,208,0,17,13,21,236,154,0,17,57,93,179,99,78,52,0,17,22,38,56,43
8600000US60827,60827,ZCTA5 60827,28412,694,10055,1233,3982,838,14375,1016,24952,981,8860,1175,3588,870,12504,1002,3274,698,1136,370,385,245,1753,628,22,25,14,21,0,20,8,13,132,71,45,32,9,15,78,63,32,47,0,20,0,20,32,47
8600000US60901,60901,ZCTA5 60901,34689,438,8836,952,3566,499,22287,1004,31185,737,7381,877,3076,496,20728,1000,2077,425,769,292,200,100,1108,264,924,412,486,345,219,202,219,92,442,183,200,156,36,33,206,80,61,48,0,23,35,41,26,23
8600000US60910,60910,ZCTA5 60910,465,140,93,102,22,21,350,112,433,139,82,103,22,21,329,109,25,18,11,14,0,11,14,12,4,7,0,11,0,11,4,7,3,4,0,11,0,11,3,4,0,11,0,11,0,11,0,11
8600000US60911,60911,ZCTA5 60911,1552,238,104,55,112,66,1336,244,1441,233,96,55,90,52,1255,241,86,43,8,8,20,25,58,36,23,24,0,11,0,11,23,24,2,3,0,11,2,3,0,11,0,11,0,11,0,11,0,11
8600000US60912,60912,ZCTA5 60912,449,102,62,25,93,57,294,72,410,97,56,25,78,51,276,72,7,7,6,7,0,11,1,2,32,30,0,11,15,22,17,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60913,60913,ZCTA5 60913,1361,174,151,106,33,27,1177,165,1247,168,147,105,6,8,1094,163,81,72,1,2,8,11,72,69,28,28,1,2,19,27,8,7,5,5,2,3,0,11,3,4,0,11,0,11,0,11,0,11
8600000US60914,60914,ZCTA5 60914,26348,449,2750,672,1381,382,22217,829,23511,548,2488,699,1136,375,19887,803,2118,536,149,129,201,138,1768,492,410,198,95,96,25,30,290,158,208,111,10,15,19,33,179,107,101,109,8,12,0,20,93,109
8600000US60915,60915,ZCTA5 60915,10068,394,1178,422,894,365,7996,566,9164,478,1000,418,823,356,7341,600,574,255,93,87,21,30,460,239,165,138,85,128,0,17,80,68,157,130,0,17,50,81,107,98,8,13,0,17,0,17,8,13
8600000US60917,60917,ZCTA5 60917,562,115,75,54,38,36,449,119,536,113,73,54,31,34,432,119,8,8,0,11,0,11,8,8,9,11,2,3,7,10,0,11,0,11,0,11,0,11,0,11,9,10,0,11,0,11,9,10
8600000US60918,60918,ZCTA5 60918,808,152,115,73,43,27,650,129,723,142,99,65,36,26,588,114,52,38,8,11,5,5,39,36,21,15,8,11,2,3,11,11,12,14,0,11,0,11,12,14,0,11,0,11,0,11,0,11
8600000US60919,60919,ZCTA5 60919,521,97,92,50,62,51,367,83,495,96,74,42,62,51,359,83,19,28,18,28,0,11,1,2,7,9,0,11,0,11,7,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60920,60920,ZCTA5 60920,129,43,37,21,17,15,75,37,127,43,36,21,17,15,74,37,2,3,1,2,0,11,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60921,60921,ZCTA5 60921,1224,189,349,140,133,58,742,142,1067,184,301,135,126,56,640,131,106,53,20,18,7,11,79,49,51,40,28,23,0,11,23,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60922,60922,ZCTA5 60922,2256,233,419,149,108,54,1729,229,2002,219,269,115,67,45,1666,218,64,37,21,15,24,28,19,16,163,106,129,96,8,8,26,24,27,27,0,11,9,12,18,25,0,11,0,11,0,11,0,11
8600000US60924,60924,ZCTA5 60924,1513,132,152,60,119,79,1242,158,1364,130,136,59,116,77,1112,155,71,38,13,12,0,11,58,35,78,48,3,4,3,5,72,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60926,60926,ZCTA5 60926,9,8,0,11,0,11,9,8,6,7,0,11,0,11,6,7,0,11,0,11,0,11,0,11,3,5,0,11,0,11,3,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60927,60927,ZCTA5 60927,2072,188,171,114,263,184,1638,197,1860,170,99,52,245,185,1516,206,94,73,0,11,10,16,84,70,93,103,71,100,8,14,14,17,25,17,1,2,0,11,24,17,0,11,0,11,0,11,0,11
8600000US60928,60928,ZCTA5 60928,792,146,88,75,56,35,648,119,724,127,70,57,37,22,617,117,46,40,5,9,16,26,25,21,10,12,7,11,3,4,0,11,12,12,6,10,0,11,6,8,0,11,0,11,0,11,0,11
8600000US60929,60929,ZCTA5 60929,948,173,111,64,164,140,673,158,625,105,81,61,58,32,486,91,232,123,6,9,97,139,129,102,82,62,22,24,2,3,58,58,9,12,2,4,7,11,0,11,0,11,0,11,0,11,0,11
8600000US60930,60930,ZCTA5 60930,819,145,73,45,69,54,677,129,741,139,70,45,69,54,602,114,67,77,3,4,0,11,64,77,7,10,0,11,0,11,7,10,2,4,0,11,0,11,2,4,2,3,0,11,0,11,2,3
8600000US60931,60931,ZCTA5 60931,505,115,66,37,68,34,371,98,412,107,60,36,56,32,296,87,47,35,5,8,12,13,30,30,1,2,0,11,0,11,1,2,45,49,1,2,0,11,44,49,0,11,0,11,0,11,0,11
8600000US60932,60932,ZCTA5 60932,65,41,0,11,0,11,65,41,42,36,0,11,0,11,42,36,23,34,0,11,0,11,23,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60933,60933,ZCTA5 60933,249,53,10,8,22,17,217,55,229,53,10,8,22,17,197,53,14,13,0,11,0,11,14,13,6,9,0,11,0,11,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60934,60934,ZCTA5 60934,202,53,19,12,24,33,159,47,189,53,12,8,24,33,153,46,11,12,7,10,0,11,4,6,2,3,0,11,0,11,2,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60935,60935,ZCTA5 60935,1097,172,68,49,35,29,994,174,1058,169,61,48,35,29,962,172,8,9,0,11,0,11,8,9,31,32,7,7,0,11,24,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60936,60936,ZCTA5 60936,4016,76,630,326,422,195,2964,340,3394,236,471,317,308,168,2615,295,436,186,152,125,46,62,238,134,71,47,0,11,7,13,64,47,115,92,7,11,61,82,47,37,0,11,0,11,0,11,0,11
8600000US60938,60938,ZCTA5 60938,1910,175,387,118,180,77,1343,170,1738,159,323,96,165,76,1250,165,139,82,55,64,11,15,73,48,29,22,9,8,0,11,20,21,4,6,0,11,4,6,0,11,0,11,0,11,0,11,0,11
8600000US60940,60940,ZCTA5 60940,3514,260,207,71,261,131,3046,289,3251,280,166,64,258,131,2827,291,118,73,29,36,3,5,86,52,62,45,3,7,0,11,59,44,78,65,9,14,0,11,69,58,5,8,0,11,0,11,5,8
8600000US60941,60941,ZCTA5 60941,1795,222,150,71,93,60,1552,220,1600,221,94,56,89,59,1417,216,157,104,31,23,4,6,122,101,13,11,0,11,0,11,13,11,25,39,25,39,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60942,60942,ZCTA5 60942,5806,77,1068,357,523,278,4215,458,5006,357,803,288,314,178,3889,466,707,331,265,199,197,217,245,159,23,37,0,15,0,15,23,37,53,50,0,15,12,20,41,47,17,29,0,15,0,15,17,29
8600000US60945,60945,ZCTA5 60945,163,42,10,6,2,3,151,41,161,42,10,6,2,3,149,41,2,3,0,11,0,11,2,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60946,60946,ZCTA5 60946,379,87,18,17,8,9,353,84,374,86,18,17,8,9,348,83,5,7,0,11,0,11,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60948,60948,ZCTA5 60948,1645,277,89,45,56,36,1500,279,1325,208,71,41,52,35,1202,212,74,63,17,19,0,11,57,47,110,111,0,11,4,7,106,111,136,180,1,3,0,11,135,180,0,11,0,11,0,11,0,11
8600000US60949,60949,ZCTA5 60949,522,130,142,77,60,31,320,77,417,107,77,56,38,23,302,75,55,38,40,36,10,10,5,5,13,9,0,11,4,6,9,9,33,37,23,34,8,12,2,3,4,4,2,4,0,11,2,3
8600000US60950,60950,ZCTA5 60950,11260,287,853,285,688,258,9719,432,9957,463,647,226,601,247,8709,487,693,333,141,197,79,67,473,195,488,225,31,50,8,16,449,218,72,67,19,31,0,17,53,60,50,37,15,24,0,17,35,40
8600000US60951,60951,ZCTA5 60951,755,155,137,93,58,34,560,109,724,152,136,93,53,33,535,105,23,19,0,11,5,8,18,13,5,8,1,3,0,11,4,6,0,11,0,11,0,11,0,11,3,5,0,11,0,11,3,5
8600000US60952,60952,ZCTA5 60952,697,109,166,76,87,53,444,100,621,101,154,75,40,29,427,98,55,47,6,5,34,44,15,13,9,8,4,4,3,3,2,3,10,18,0,11,10,18,0,11,2,3,2,3,0,11,0,11
8600000US60953,60953,ZCTA5 60953,2408,192,355,128,305,105,1748,239,2225,201,320,126,259,106,1646,239,127,64,17,15,34,37,76,41,41,21,18,16,2,5,21,14,15,13,0,11,10,15,5,5,0,11,0,11,0,11,0,11
8600000US60954,60954,ZCTA5 60954,5747,238,774,304,733,268,4240,389,5082,416,572,195,693,286,3817,440,577,310,189,195,40,51,348,246,18,20,2,5,0,15,16,20,56,49,0,15,0,15,56,49,14,25,11,18,0,15,3,7
8600000US60955,60955,ZCTA5 60955,1720,187,274,94,184,66,1262,180,1588,183,246,92,169,59,1173,173,68,50,20,23,0,11,48,31,38,29,8,9,3,5,27,24,23,22,0,11,12,20,11,12,3,4,0,11,0,11,3,4
8600000US60957,60957,ZCTA5 60957,5115,195,584,205,527,173,4004,313,4513,237,437,157,474,167,3602,282,324,119,84,93,51,45,189,110,256,98,63,76,2,5,191,107,0,15,0,15,0,15,0,15,22,33,0,15,0,15,22,33
8600000US60958,60958,ZCTA5 60958,2187,237,696,163,436,175,1055,179,2045,245,612,169,431,175,1002,177,76,57,46,51,0,11,30,27,55,37,33,28,5,6,17,20,11,11,5,7,0,11,6,8,0,11,0,11,0,11,0,11
8600000US60959,60959,ZCTA5 60959,1056,128,154,68,105,52,797,120,917,121,108,59,80,47,729,113,34,29,4,5,10,17,20,24,78,43,40,37,15,16,23,13,21,23,0,11,0,11,21,23,6,7,2,4,0,11,4,6
8600000US60960,60960,ZCTA5 60960,1108,215,120,65,142,134,846,177,979,203,120,65,136,133,723,158,51,41,0,11,6,9,45,43,75,42,0,11,0,11,75,42,3,5,0,11,0,11,3,5,0,11,0,11,0,11,0,11
8600000US60961,60961,ZCTA5 60961,795,211,27,17,26,23,742,211,769,214,21,14,26,23,722,211,0,11,0,11,0,11,0,11,26,34,6,9,0,11,20,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60962,60962,ZCTA5 60962,536,119,94,55,71,65,371,87,506,118,93,55,71,65,342,84,21,23,1,2,0,11,20,23,8,8,0,11,0,11,8,8,1,4,0,11,0,11,1,4,0,11,0,11,0,11,0,11
8600000US60963,60963,ZCTA5 60963,2107,219,135,66,300,143,1672,247,1810,207,113,55,238,131,1459,212,273,130,18,22,60,71,195,130,9,9,4,6,0,11,5,7,15,20,0,11,2,4,13,20,0,11,0,11,0,11,0,11
8600000US60964,60964,ZCTA5 60964,5131,301,489,130,516,160,4126,322,4768,294,423,127,468,158,3877,302,297,117,43,30,27,21,227,108,45,26,18,13,11,15,16,13,16,17,5,6,10,12,1,3,5,7,0,15,0,15,5,7
8600000US60966,60966,ZCTA5 60966,1447,220,435,150,180,80,832,134,1136,201,276,139,132,67,728,124,219,114,109,71,44,39,66,68,77,77,50,73,0,11,27,27,11,10,0,11,4,6,7,9,4,8,0,11,0,11,4,8
8600000US60968,60968,ZCTA5 60968,341,94,58,32,35,19,248,88,322,93,51,30,32,17,239,88,13,13,3,7,1,3,9,11,6,10,4,7,2,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60969,60969,ZCTA5 60969,30,18,3,4,0,11,27,18,30,18,3,4,0,11,27,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60970,60970,ZCTA5 60970,6820,297,1481,334,805,271,4534,402,5781,424,1094,375,584,224,4103,400,804,274,315,225,194,141,295,110,141,72,41,32,27,21,73,59,94,54,31,38,0,15,63,34,0,15,0,15,0,15,0,15
8600000US60973,60973,ZCTA5 60973,444,114,90,71,42,36,312,100,354,91,80,69,37,35,237,65,15,20,10,15,5,6,0,11,73,81,0,11,0,11,73,81,2,4,0,11,0,11,2,4,0,11,0,11,0,11,0,11
