GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
8600000US60435,60435,ZCTA5 60435,53691,1777
8600000US60436,60436,ZCTA5 60436,45592,2628
8600000US60437,60437,ZCTA5 60437,36563,37900
8600000US60438,60438,ZCTA5 60438,50941,2932
8600000US60439,60439,ZCTA5 60439,92089,4273
8600000US60440,60440,ZCTA5 60440,71422,3471
8600000US60441,60441,ZCTA5 60441,72333,3804
8600000US60442,60442,ZCTA5 60442,76029,8349
8600000US60443,60443,ZCTA5 60443,64384,7095
8600000US60444,60444,ZCTA5 60444,72500,9067
8600000US60445,60445,ZCTA5 60445,58813,4123
8600000US60446,60446,ZCTA5 60446,68672,7119
8600000US60447,60447,ZCTA5 60447,81325,5468
8600000US60448,60448,ZCTA5 60448,95208,6717
8600000US60449,60449,ZCTA5 60449,74322,3914
8600000US60450,60450,ZCTA5 60450,62647,4522
8600000US60451,60451,ZCTA5 60451,91980,5712
8600000US60452,60452,ZCTA5 60452,71526,7393
8600000US60453,60453,ZCTA5 60453,57381,2854
8600000US60455,60455,ZCTA5 60455,52298,3180
8600000US60456,60456,ZCTA5 60456,49667,6197
8600000US60457,60457,ZCTA5 60457,54234,4621
8600000US60458,60458,ZCTA5 60458,50522,5040
8600000US60459,60459,ZCTA5 60459,56503,4051
8600000US60460,60460,ZCTA5 60460,55357,5415
8600000US60461,60461,ZCTA5 60461,86646,9391
8600000US60462,60462,ZCTA5 60462,77780,3505
8600000US60463,60463,ZCTA5 60463,76085,4211
8600000US60464,60464,ZCTA5 60464,76371,11540
8600000US60465,60465,ZCTA5 60465,55363,2976
8600000US60466,60466,ZCTA5 60466,48559,4471
8600000US60467,60467,ZCTA5 60467,88947,6178
8600000US60468,60468,ZCTA5 60468,75000,7816
8600000US60469,60469,ZCTA5 60469,48072,12820
8600000US60470,60470,ZCTA5 60470,58333,12410
8600000US60471,60471,ZCTA5 60471,52284,12420
8600000US60472,60472,ZCTA5 60472,21542,6584
8600000US60473,60473,ZCTA5 60473,64362,3606
8600000US60474,60474,ZCTA5 60474,55417,10930
8600000US60475,60475,ZCTA5 60475,43138,5006
8600000US60476,60476,ZCTA5 60476,50036,7160
8600000US60477,60477,ZCTA5 60477,69734,3291
8600000US60478,60478,ZCTA5 60478,60157,3076
8600000US60479,60479,ZCTA5 60479,72232,10670
8600000US60480,60480,ZCTA5 60480,75203,14493
8600000US60481,60481,ZCTA5 60481,62487,4515
8600000US60482,60482,ZCTA5 60482,55269,5991
8600000US60484,60484,ZCTA5 60484,48571,8430
8600000US60487,60487,ZCTA5 60487,92588,7929
8600000US60490,60490,ZCTA5 60490,108477,4989
8600000US60491,60491,ZCTA5 60491,93986,4632
8600000US60501,60501,ZCTA5 60501,48438,4138
8600000US60502,60502,ZCTA5 60502,105319,5494
8600000US60503,60503,ZCTA5 60503,106823,13279
8600000US60504,60504,ZCTA5 60504,71624,4302
8600000US60505,60505,ZCTA5 60505,43868,3173
8600000US60506,60506,ZCTA5 60506,54401,3304
8600000US60510,60510,ZCTA5 60510,90864,3599
8600000US60511,60511,ZCTA5 60511,64602,12873
8600000US60512,60512,ZCTA5 60512,67135,45387
8600000US60513,60513,ZCTA5 60513,72653,4684
8600000US60514,60514,ZCTA5 60514,95162,15109
8600000US60515,60515,ZCTA5 60515,81383,3922
8600000US60516,60516,ZCTA5 60516,85227,3989
8600000US60517,60517,ZCTA5 60517,77001,3713
8600000US60518,60518,ZCTA5 60518,51674,3422
8600000US60519,60519,ZCTA5 60519,-,**
8600000US60520,60520,ZCTA5 60520,59323,6262
8600000US60521,60521,ZCTA5 60521,158947,21327
8600000US60523,60523,ZCTA5 60523,96591,12953
8600000US60525,60525,ZCTA5 60525,74573,3180
8600000US60526,60526,ZCTA5 60526,69198,8183
8600000US60527,60527,ZCTA5 60527,72950,7651
8600000US60530,60530,ZCTA5 60530,59519,17016
8600000US60531,60531,ZCTA5 60531,63125,7114
8600000US60532,60532,ZCTA5 60532,72060,5091
8600000US60534,60534,ZCTA5 60534,50842,7691
8600000US60536,60536,ZCTA5 60536,76875,16904
8600000US60537,60537,ZCTA5 60537,63594,12765
8600000US60538,60538,ZCTA5 60538,71964,2810
8600000US60539,60539,ZCTA5 60539,-,**
8600000US60540,60540,ZCTA5 60540,100612,4468
8600000US60541,60541,ZCTA5 60541,76875,9180
8600000US60542,60542,ZCTA5 60542,81383,4279
8600000US60543,60543,ZCTA5 60543,91461,3302
8600000US60544,60544,ZCTA5 60544,74603,5334
8600000US60545,60545,ZCTA5 60545,60897,6057
8600000US60546,60546,ZCTA5 60546,65663,6423
8600000US60548,60548,ZCTA5 60548,61058,6555
8600000US60549,60549,ZCTA5 60549,61429,38904
8600000US60550,60550,ZCTA5 60550,50662,10874
8600000US60551,60551,ZCTA5 60551,75417,6555
8600000US60552,60552,ZCTA5 60552,72448,9727
8600000US60553,60553,ZCTA5 60553,65288,8101
8600000US60554,60554,ZCTA5 60554,108109,12216
8600000US60555,60555,ZCTA5 60555,75988,5274
8600000US60556,60556,ZCTA5 60556,67039,6290
8600000US60557,60557,ZCTA5 60557,-,**
8600000US60558,60558,ZCTA5 60558,139257,6337
8600000US60559,60559,ZCTA5 60559,61540,2240
8600000US60560,60560,ZCTA5 60560,83634,8904
8600000US60561,60561,ZCTA5 60561,79274,6014
8600000US60563,60563,ZCTA5 60563,80629,2898
8600000US60564,60564,ZCTA5 60564,140442,6504
8600000US60565,60565,ZCTA5 60565,113581,4035
8600000US60585,60585,ZCTA5 60585,116713,10248
8600000US60586,60586,ZCTA5 60586,86417,3158
8600000US60601,60601,ZCTA5 60601,95556,19503
8600000US60602,60602,ZCTA5 60602,79957,14665
8600000US60603,60603,ZCTA5 60603,107419,22016
8600000US60604,60604,ZCTA5 60604,132188,79415
8600000US60605,60605,ZCTA5 60605,75426,7614
8600000US60606,60606,ZCTA5 60606,109324,15309
8600000US60607,60607,ZCTA5 60607,80261,4604
8600000US60608,60608,ZCTA5 60608,35336,1344
8600000US60609,60609,ZCTA5 60609,33630,1399
8600000US60610,60610,ZCTA5 60610,72636,6693
8600000US60611,60611,ZCTA5 60611,85642,8890
8600000US60612,60612,ZCTA5 60612,35318,3489
8600000US60613,60613,ZCTA5 60613,66697,3589
8600000US60614,60614,ZCTA5 60614,86215,4210
8600000US60615,60615,ZCTA5 60615,39055,2306
8600000US60616,60616,ZCTA5 60616,44258,2354
8600000US60617,60617,ZCTA5 60617,38845,2066
8600000US60618,60618,ZCTA5 60618,55577,1963
8600000US60619,60619,ZCTA5 60619,34977,1647
8600000US60620,60620,ZCTA5 60620,31753,1519
8600000US60621,60621,ZCTA5 60621,19548,1849
8600000US60622,60622,ZCTA5 60622,68923,3742
8600000US60623,60623,ZCTA5 60623,28949,1847
8600000US60624,60624,ZCTA5 60624,22786,1918
8600000US60625,60625,ZCTA5 60625,56597,3234
8600000US60626,60626,ZCTA5 60626,38734,2924
8600000US60628,60628,ZCTA5 60628,37472,1921
8600000US60629,60629,ZCTA5 60629,40650,1475
8600000US60630,60630,ZCTA5 60630,58086,5342
8600000US60631,60631,ZCTA5 60631,74007,5980
8600000US60632,60632,ZCTA5 60632,38545,1257
8600000US60633,60633,ZCTA5 60633,44417,6988
8600000US60634,60634,ZCTA5 60634,55767,1599
8600000US60636,60636,ZCTA5 60636,26352,1632
8600000US60637,60637,ZCTA5 60637,25775,1210
8600000US60638,60638,ZCTA5 60638,61903,2819
8600000US60639,60639,ZCTA5 60639,38707,1056
8600000US60640,60640,ZCTA5 60640,46974,2158
8600000US60641,60641,ZCTA5 60641,46816,1758
8600000US60642,60642,ZCTA5 60642,67591,5368
8600000US60643,60643,ZCTA5 60643,61799,2988
8600000US60644,60644,ZCTA5 60644,26092,1818
8600000US60645,60645,ZCTA5 60645,48918,2364
8600000US60646,60646,ZCTA5 60646,75419,7913
8600000US60647,60647,ZCTA5 60647,51675,1866
8600000US60649,60649,ZCTA5 60649,28573,2473
8600000US60651,60651,ZCTA5 60651,30971,1309
8600000US60652,60652,ZCTA5 60652,65330,2843
8600000US60653,60653,ZCTA5 60653,24968,2294
8600000US60654,60654,ZCTA5 60654,90645,7120
8600000US60655,60655,ZCTA5 60655,85531,3666
8600000US60656,60656,ZCTA5 60656,54134,3483
8600000US60657,60657,ZCTA5 60657,75885,2664
8600000US60659,60659,ZCTA5 60659,49581,4019
8600000US60660,60660,ZCTA5 60660,38970,2035
8600000US60661,60661,ZCTA5 60661,93750,12381
8600000US60706,60706,ZCTA5 60706,49325,3427
8600000US60707,60707,ZCTA5 60707,55554,3275
8600000US60712,60712,ZCTA5 60712,95440,10663
8600000US60714,60714,ZCTA5 60714,46725,4353
8600000US60803,60803,ZCTA5 60803,51186,2751
8600000US60804,60804,ZCTA5 60804,44177,2766
8600000US60805,60805,ZCTA5 60805,65393,3689
8600000US60827,60827,ZCTA5 60827,33108,3667
8600000US60901,60901,ZCTA5 60901,39915,2374
8600000US60910,60910,ZCTA5 60910,41250,11179
8600000US60911,60911,ZCTA5 60911,60250,12309
8600000US60912,60912,ZCTA5 60912,38625,9092
8600000US60913,60913,ZCTA5 60913,60625,16155
8600000US60914,60914,ZCTA5 60914,63264,4974
8600000US60915,60915,ZCTA5 60915,48302,3809
8600000US60917,60917,ZCTA5 60917,72791,21630
8600000US60918,60918,ZCTA5 60918,58295,15039
8600000US60919,60919,ZCTA5 60919,39125,12818
8600000US60920,60920,ZCTA5 60920,47143,32514
8600000US60921,60921,ZCTA5 60921,36111,8513
8600000US60922,60922,ZCTA5 60922,44087,7982
8600000US60924,60924,ZCTA5 60924,52353,11671
8600000US60926,60926,ZCTA5 60926,16563,16899
8600000US60927,60927,ZCTA5 60927,61193,8953
8600000US60928,60928,ZCTA5 60928,50398,6521
8600000US60929,60929,ZCTA5 60929,52037,8238
8600000US60930,60930,ZCTA5 60930,43013,10327
8600000US60931,60931,ZCTA5 60931,50000,24861
8600000US60932,60932,ZCTA5 60932,-,**
8600000US60933,60933,ZCTA5 60933,52708,8441
8600000US60934,60934,ZCTA5 60934,47813,5158
8600000US60935,60935,ZCTA5 60935,75750,6196
8600000US60936,60936,ZCTA5 60936,38769,5941
8600000US60938,60938,ZCTA5 60938,45492,6055
8600000US60940,60940,ZCTA5 60940,68176,7474
8600000US60941,60941,ZCTA5 60941,56771,15088
8600000US60942,60942,ZCTA5 60942,40202,4738
8600000US60945,60945,ZCTA5 60945,42250,7314
8600000US60946,60946,ZCTA5 60946,56111,10554
8600000US60948,60948,ZCTA5 60948,68516,14910
8600000US60949,60949,ZCTA5 60949,32303,8195
8600000US60950,60950,ZCTA5 60950,64669,3548
8600000US60951,60951,ZCTA5 60951,70703,12177
8600000US60952,60952,ZCTA5 60952,43750,10887
8600000US60953,60953,ZCTA5 60953,51989,8963
8600000US60954,60954,ZCTA5 60954,50429,5413
8600000US60955,60955,ZCTA5 60955,45658,3355
8600000US60957,60957,ZCTA5 60957,51429,3270
8600000US60958,60958,ZCTA5 60958,22384,4077
8600000US60959,60959,ZCTA5 60959,43352,7722
8600000US60960,60960,ZCTA5 60960,49583,14790
8600000US60961,60961,ZCTA5 60961,54063,15722
8600000US60962,60962,ZCTA5 60962,43125,18951
8600000US60963,60963,ZCTA5 60963,45741,4557
8600000US60964,60964,ZCTA5 60964,53975,3817
8600000US60966,60966,ZCTA5 60966,40250,6045
8600000US60968,60968,ZCTA5 60968,58393,17056
8600000US60969,60969,ZCTA5 60969,81250,69802
8600000US60970,60970,ZCTA5 60970,38352,4367
8600000US60973,60973,ZCTA5 60973,42794,23644
8600000US60974,60974,ZCTA5 60974,38250,19110
